,tweet_id,retweets,favorites,timestamp,source,text,hashtags,expanded_urls,jpg_url
313,671735591348891648,790,1493,2015-12-01 17:00:19 +0000,Twitter for iPhone,"This is Oscar, He's ready for Christmas",,"https://twitter.com/dog_rates/status/671735591348891648/photo/1,https://twitter.com/dog_rates/status/671735591348891648/photo/1,https://twitter.com/dog_rates/status/671735591348891648/photo/1,https://twitter.com/dog_rates/status/671735591348891648/photo/1",https://pbs.twimg.com/media/CVJ79MzW4AEpTom.jpg
314,671743150407421952,239,762,2015-12-01 17:30:22 +0000,Twitter for iPhone,"This is a Tuscaloosa Alcatraz named Jacob (Yacōb), Loves to sit in swing, Stellar tongue",,https://twitter.com/dog_rates/status/671743150407421952/photo/1,https://pbs.twimg.com/media/CVKC1IfWIAAsQks.jpg
315,671744970634719232,811,1392,2015-12-01 17:37:36 +0000,Twitter for iPhone,"Very fit horned dog here, Looks powerful, Not phased by wind, Great beard",,https://twitter.com/dog_rates/status/671744970634719232/photo/1,https://pbs.twimg.com/media/CVKEfMKWoAAR-Ud.jpg
316,671763349865160704,972,1746,2015-12-01 18:50:38 +0000,Twitter for iPhone,"Say hello to Mark, He's a good dog, Always ready to go for a walk, Excellent posture",,https://twitter.com/dog_rates/status/671763349865160704/photo/1,https://pbs.twimg.com/media/CVKVM3NW4AAdi1e.jpg
317,671768281401958400,551,1235,2015-12-01 19:10:13 +0000,Twitter for iPhone,When you try to recreate the scene from Lady &amp; The Tramp but then remember you don't have a significant other,,"https://twitter.com/dog_rates/status/671768281401958400/photo/1,https://twitter.com/dog_rates/status/671768281401958400/photo/1",https://pbs.twimg.com/media/CVKZsHtWwAA6gPj.jpg
318,671789708968640512,3667,7303,2015-12-01 20:35:22 +0000,Twitter for iPhone,"This is space pup, He's very confused, Tries to moonwalk at one point, Super spiffy uniform",,https://twitter.com/dog_rates/status/671789708968640512/photo/1,https://pbs.twimg.com/tweet_video_thumb/CVKtH-4WIAAmiQ5.png
319,671855973984772097,477,945,2015-12-02 00:58:41 +0000,Twitter for iPhone,"Remarkable dog here, Walks on back legs really well, Looks extra soft",,https://twitter.com/dog_rates/status/671855973984772097/photo/1,https://pbs.twimg.com/media/CVLpciDW4AAleh-.jpg
320,671866342182637568,525,1161,2015-12-02 01:39:53 +0000,Twitter for iPhone,"Meet Dylan, He can use a fork but clearly can't put on a sweatshirt correctly, Looks like a disgruntled teen",,https://twitter.com/dog_rates/status/671866342182637568/photo/1,https://pbs.twimg.com/media/CVLy3zFWoAA93qJ.jpg
321,671874878652489728,581,1293,2015-12-02 02:13:48 +0000,Twitter for iPhone,"This is Mia, She was specifically told not get on top of the hutch or play in the fridge",,"https://twitter.com/dog_rates/status/671874878652489728/photo/1,https://twitter.com/dog_rates/status/671874878652489728/photo/1",https://pbs.twimg.com/media/CVL6op1WEAAUFE7.jpg
322,671879137494245376,726,1473,2015-12-02 02:30:43 +0000,Twitter for iPhone,"This is Brad, He's a chubby lil pup, Doesn't really need the food he's trying to reach",,https://twitter.com/dog_rates/status/671879137494245376/photo/1,https://pbs.twimg.com/media/CVL-goTWoAEUfhy.jpg
323,671882082306625538,1450,3582,2015-12-02 02:42:26 +0000,Twitter for iPhone,"This is Batdog, He's sleeping now but when he wakes up he'll fight crime and such, Great tongue",,https://twitter.com/dog_rates/status/671882082306625538/photo/1,https://pbs.twimg.com/media/CVMBL_LWUAAsvrL.jpg
324,671891728106971137,590,1373,2015-12-02 03:20:45 +0000,Twitter for iPhone,"This is Mojo, Apparently he's too cute for a seat belt, Hella careless, I'd still pet him tho",,https://twitter.com/dog_rates/status/671891728106971137/photo/1,https://pbs.twimg.com/media/CVMJ9guXAAAhAiK.jpg
325,671896809300709376,4362,8741,2015-12-02 03:40:57 +0000,Twitter for iPhone,"This is Lola, She fell asleep on a piece of pizza",,https://twitter.com/dog_rates/status/671896809300709376/photo/1,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg
326,672068090318987265,541,1340,2015-12-02 15:01:33 +0000,Twitter for iPhone,"Say hello to Gizmo, He's upset because he's not sure if he's really big or the shopping cart is really small",,https://twitter.com/dog_rates/status/672068090318987265/photo/1,https://pbs.twimg.com/media/CVOqW8eUkAESTHj.jpg
327,672082170312290304,385,971,2015-12-02 15:57:30 +0000,Twitter for iPhone,"This is Patch, He wants to be a Christmas tree",,https://twitter.com/dog_rates/status/672082170312290304/photo/1,https://pbs.twimg.com/media/CVO3KodXAAAj1de.jpg
328,672095186491711488,385,1031,2015-12-02 16:49:14 +0000,Twitter for iPhone,"This is Tuco, That's the toast that killed his father",,https://twitter.com/dog_rates/status/672095186491711488/photo/1,https://pbs.twimg.com/media/CVPDAR9XIAAm8QB.jpg
329,672125275208069120,1202,2487,2015-12-02 18:48:47 +0000,Twitter for iPhone,This is just impressive I have nothing else to say,,https://twitter.com/dog_rates/status/672125275208069120/photo/1,https://pbs.twimg.com/media/CVPeX2dWwAEwyaR.jpg
330,672139350159835138,759,1805,2015-12-02 19:44:43 +0000,Twitter for iPhone,This pup has a heart on its ass and that is downright legendary,,https://twitter.com/dog_rates/status/672139350159835138/photo/1,https://pbs.twimg.com/media/CVPrLE2WwAELCxD.jpg
331,672160042234327040,380,901,2015-12-02 21:06:56 +0000,Twitter for iPhone,"This is Bubba, He's a Titted Peebles Aorta, Evolutionary masterpiece, Comfortable with his body",,https://twitter.com/dog_rates/status/672160042234327040/photo/1,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg
332,672169685991993344,389,1054,2015-12-02 21:45:16 +0000,Twitter for iPhone,"This is Bradley, That is his sandwich, He carries it everywhere",,https://twitter.com/dog_rates/status/672169685991993344/photo/1,https://pbs.twimg.com/media/CVQGv-vUwAEUjCj.jpg
333,672205392827572224,1214,2336,2015-12-03 00:07:09 +0000,Twitter for iPhone,"This is Opal, He's a Royal John Coctostan, Ready for transport, Basically indestructible",,https://twitter.com/dog_rates/status/672205392827572224/photo/1,https://pbs.twimg.com/media/CVQnPMrVAAAzShR.jpg
334,672222792075620352,222,811,2015-12-03 01:16:17 +0000,Twitter for iPhone,"This is Cal, He's a Swedish Geriatric Cheddar, Upset because the pope is laughing at his eyebrows",,https://twitter.com/dog_rates/status/672222792075620352/photo/1,https://pbs.twimg.com/media/CVQ3EDdWIAINyhM.jpg
335,672231046314901505,1058,1900,2015-12-03 01:49:05 +0000,Twitter for iPhone,"Exotic underwater dog here, Very shy, Wont return tennis balls I toss him, Never been petted",,https://twitter.com/dog_rates/status/672231046314901505/photo/1,https://pbs.twimg.com/media/CVQ-kfWWoAAXV15.jpg
336,672239279297454080,335,925,2015-12-03 02:21:48 +0000,Twitter for iPhone,"This is Ridley, He doesn't know how to couch",,https://twitter.com/dog_rates/status/672239279297454080/photo/1,https://pbs.twimg.com/media/CVRGDrsWsAAUWSF.jpg
337,672245253877968896,163,709,2015-12-03 02:45:32 +0000,Twitter for iPhone,"Meet Snickers, He's adorable, Also comes in t-shirt mode",,https://twitter.com/dog_rates/status/672245253877968896/photo/1,https://pbs.twimg.com/media/CVRLfeoW4AA_ldZ.jpg
338,672248013293752320,635,1785,2015-12-03 02:56:30 +0000,Twitter for iPhone,"10/10 for dog, 7/10 for cat, 12/10 for human, Much skill",,https://twitter.com/dog_rates/status/672248013293752320/photo/1,https://pbs.twimg.com/media/CVROAIfWsAECA5t.jpg
339,672254177670729728,778,1476,2015-12-03 03:21:00 +0000,Twitter for iPhone,"This is Rolf, He's having the time of his life",,https://twitter.com/dog_rates/status/672254177670729728/photo/1,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg
340,672256522047614977,1640,2911,2015-12-03 03:30:19 +0000,Twitter for iPhone,"Mighty rare dogs here, Long smooth necks, Great knees, Travel in squads, 1 out of every 14 is massive",,https://twitter.com/dog_rates/status/672256522047614977/photo/1,https://pbs.twimg.com/media/CVRVvRMWEAIBKOP.jpg
341,672264251789176834,359,1184,2015-12-03 04:01:02 +0000,Twitter for iPhone,"This is Kreg, He has the eyes of a tyrannical dictator, Will not rest until household is his",,https://twitter.com/dog_rates/status/672264251789176834/photo/1,https://pbs.twimg.com/media/CVRcxJ-WsAAXOhO.jpg
342,672267570918129665,642,1544,2015-12-03 04:14:13 +0000,Twitter for iPhone,When you accidentally open up the front facing camera,,https://twitter.com/dog_rates/status/672267570918129665/photo/1,https://pbs.twimg.com/media/CVRfyZxWUAAFIQR.jpg
343,672272411274932228,3567,6671,2015-12-03 04:33:27 +0000,Twitter for iPhone,"This is Pippin, He is terrified of his new little yellow giraffe",,"https://twitter.com/dog_rates/status/672272411274932228/photo/1,https://twitter.com/dog_rates/status/672272411274932228/photo/1",https://pbs.twimg.com/media/CVRkLuJWUAAhhYp.jpg
344,672466075045466113,568,1406,2015-12-03 17:23:00 +0000,Twitter for iPhone,"This is Franq and Pablo, They're working hard getting ready for Christmas, 12/10 for both",,https://twitter.com/dog_rates/status/672466075045466113/photo/1,https://pbs.twimg.com/media/CVUUU_EWoAAxABV.jpg
345,672475084225949696,735,1486,2015-12-03 17:58:48 +0000,Twitter for iPhone,"This is Buddy, He's photogenic af, Loves to sexily exit pond, Very striped, Comes with shield",,https://twitter.com/dog_rates/status/672475084225949696/photo/1,https://pbs.twimg.com/media/CVUchRHXAAE4rtp.jpg
346,672481316919734272,128,736,2015-12-03 18:23:34 +0000,Twitter for iPhone,"Say hello to Jazz, She should be on the cover of Vogue",,https://twitter.com/dog_rates/status/672481316919734272/photo/1,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg
347,672482722825261057,638,1174,2015-12-03 18:29:09 +0000,Twitter for iPhone,"This is light saber pup, Ready to fight off evil with light saber",,https://twitter.com/dog_rates/status/672482722825261057/photo/1,https://pbs.twimg.com/media/CVUjd14W4AE8tvO.jpg
348,672488522314567680,459,1150,2015-12-03 18:52:12 +0000,Twitter for iPhone,"This is Jackie, She was all ready to go out, but her friends just cancelled on her",,https://twitter.com/dog_rates/status/672488522314567680/photo/1,https://pbs.twimg.com/media/CVUovvHWwAAD-nu.jpg
349,672523490734551040,180,668,2015-12-03 21:11:09 +0000,Twitter for iPhone,When she says she'll be ready in a minute but you've been waiting in the car for almost an hour,,https://twitter.com/dog_rates/status/672523490734551040/photo/1,https://pbs.twimg.com/media/CVVIjGbWwAAxkN0.jpg
350,672538107540070400,391,1061,2015-12-03 22:09:14 +0000,Twitter for iPhone,"Meet Darby, He's a Fiscal Tutankhamen Waxbeard, Really likes steak",,https://twitter.com/dog_rates/status/672538107540070400/photo/1,https://pbs.twimg.com/media/CVVV1wJWoAEcOyk.jpg
351,672591271085670400,196,752,2015-12-04 01:40:29 +0000,Twitter for iPhone,"Lots of pups here, All are Judea Hazelnuts, Exceptionally portable",,https://twitter.com/dog_rates/status/672591271085670400/photo/1,https://pbs.twimg.com/media/CVWGMQMWUAA7aOM.jpg
352,672591762242805761,348,981,2015-12-04 01:42:26 +0000,Twitter for iPhone,"This is Taz, He boxes leaves",,https://twitter.com/dog_rates/status/672591762242805761/photo/1,https://pbs.twimg.com/media/CVWGotpXAAMRfGq.jpg
353,672594978741354496,635,1370,2015-12-04 01:55:13 +0000,Twitter for iPhone,"Meet Scott, Just trying to catch his train to work, Doesn't need everybody staring",,https://twitter.com/dog_rates/status/672594978741354496/photo/1,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg
354,672604026190569472,427,1150,2015-12-04 02:31:10 +0000,Twitter for iPhone,"This is a baby Rand Paul, Curls for days",,https://twitter.com/dog_rates/status/672604026190569472/photo/1,https://pbs.twimg.com/media/CVWRyylWIAAMltv.jpg
355,672609152938721280,408,1152,2015-12-04 02:51:33 +0000,Twitter for iPhone,"This is Caryl, Likes to get in the microwave",,https://twitter.com/dog_rates/status/672609152938721280/photo/1,https://pbs.twimg.com/media/CVWWdKLWEAEnSk7.jpg
356,672614745925664768,617,1265,2015-12-04 03:13:46 +0000,Twitter for iPhone,"This is Norman, Doesn't bark much, Very docile pup, Up to date on current events, Overall nifty pupper",,https://twitter.com/dog_rates/status/672614745925664768/photo/1,https://pbs.twimg.com/media/CVWbitUW4AAzclx.jpg
357,672622327801233409,519,1334,2015-12-04 03:43:54 +0000,Twitter for iPhone,"This lil pupper is sad because we haven't found Kony yet, RT to spread awareness",,https://twitter.com/dog_rates/status/672622327801233409/photo/1,https://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg
358,672640509974827008,339,1008,2015-12-04 04:56:09 +0000,Twitter for iPhone,"This is Leonidas, He just got rekt by a snowball",,https://twitter.com/dog_rates/status/672640509974827008/photo/1,https://pbs.twimg.com/media/CVWy9v-VAAALSoE.jpg
359,672828477930868736,512,1299,2015-12-04 17:23:04 +0000,Twitter for iPhone,"This is Jerry, He's a Timbuk Slytherin, Eats his pizza from the side first",,https://twitter.com/dog_rates/status/672828477930868736/photo/1,https://pbs.twimg.com/media/CVZd7ttWcAEs2wP.jpg
360,672834301050937345,603,1362,2015-12-04 17:46:12 +0000,Twitter for iPhone,"This is Ed, He's not mad, just disappointed",,https://twitter.com/dog_rates/status/672834301050937345/photo/1,https://pbs.twimg.com/media/CVZjOktVAAAtigw.jpg
361,672877615439593473,390,1062,2015-12-04 20:38:19 +0000,Twitter for iPhone,"This is Oscar, He's getting bombarded with the snacks, Not sure he's happy about it",,https://twitter.com/dog_rates/status/672877615439593473/photo/1,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg
362,672884426393653248,874,1610,2015-12-04 21:05:23 +0000,Twitter for iPhone,"Marvelous dog here, Rad ears, Not very soft, Large tumor on nose, Has a pet rock, Good w kids",,https://twitter.com/dog_rates/status/672884426393653248/photo/1,https://pbs.twimg.com/media/CVaQ0M4UsAAki3t.jpg
363,672898206762672129,443,920,2015-12-04 22:00:08 +0000,Twitter for iPhone,"This is Cheryl AKA Queen Pupper of the Skies, Experienced fighter pilot, Much skill, True hero",,https://twitter.com/dog_rates/status/672898206762672129/photo/1,https://pbs.twimg.com/media/CVadWcCXIAAL4Sh.jpg
364,672902681409806336,531,1414,2015-12-04 22:17:55 +0000,Twitter for iPhone,"This is Jimison, He's stuck in a pot, Damn it Jimison",,https://twitter.com/dog_rates/status/672902681409806336/photo/1,https://pbs.twimg.com/media/CVahaz9XAAA8uTy.jpg
365,672964561327235073,677,1471,2015-12-05 02:23:49 +0000,Twitter for iPhone,"This is Terry, He's a Toasty Western Sriracha, Doubles as a table, Great for parties",,https://twitter.com/dog_rates/status/672964561327235073/photo/1,https://pbs.twimg.com/media/CVbZsouWUAIsxMc.jpg
366,672968025906282496,576,1361,2015-12-05 02:37:35 +0000,Twitter for iPhone,"This is Gustaf, He's a purebred Chevy Equinox, Loves to shred, Gnarly lil pup, Great with the babes",,https://twitter.com/dog_rates/status/672968025906282496/photo/1,https://pbs.twimg.com/media/CVbc2V2WsAE3-kn.jpg
367,672970152493887488,374,989,2015-12-05 02:46:02 +0000,Twitter for iPhone,"This is Chet, He's having a hard time, Really struggling",,https://twitter.com/dog_rates/status/672970152493887488/photo/1,https://pbs.twimg.com/media/CVbeyGUU8AEq300.jpg
368,672975131468300288,967,1741,2015-12-05 03:05:49 +0000,Twitter for iPhone,"This is Chuckles, He is one skeptical pupper",,https://twitter.com/dog_rates/status/672975131468300288/photo/1,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg
369,672980819271634944,1048,1872,2015-12-05 03:28:25 +0000,Twitter for iPhone,"Extraordinary dog here, Looks large, Just a head, No body, Rather intrusive",,https://twitter.com/dog_rates/status/672980819271634944/photo/1,https://pbs.twimg.com/media/CVbodBOUsAAb7jZ.jpg
370,672984142909456390,570,1292,2015-12-05 03:41:37 +0000,Twitter for iPhone,"Very happy pup here, Always smiling, Loves his little leaf, Carries it everywhere with him",,https://twitter.com/dog_rates/status/672984142909456390/photo/1,https://pbs.twimg.com/media/CVbrcZyVAAA5Wpq.jpg
371,672988786805112832,304,1006,2015-12-05 04:00:04 +0000,Twitter for iPhone,"This is Schnozz, He's had a blurred tail since birth, Hasn't let that stop him",,https://twitter.com/dog_rates/status/672988786805112832/photo/1,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg
372,672995267319328768,314,988,2015-12-05 04:25:50 +0000,Twitter for iPhone,"This is Pumpkin, He can look in two different directions at once, Great with a screwdriver",,https://twitter.com/dog_rates/status/672995267319328768/photo/1,https://pbs.twimg.com/media/CVb1mRiWcAADBsE.jpg
373,672997845381865473,759,2031,2015-12-05 04:36:04 +0000,Twitter for iPhone,"Say hello to Kenzie, She is a fluff ball",,https://twitter.com/dog_rates/status/672997845381865473/photo/1,https://pbs.twimg.com/media/CVb39_1XIAAMoIv.jpg
374,673148804208660480,663,1764,2015-12-05 14:35:56 +0000,Twitter for iPhone,"This is Fletcher, He's had a ruff night, No more Fireball for Fletcher",,https://twitter.com/dog_rates/status/673148804208660480/photo/1,https://pbs.twimg.com/media/CVeBQwiUsAAqhLw.jpg
375,673213039743795200,893,2336,2015-12-05 18:51:11 +0000,Twitter for iPhone,"This is Dexter, He just got some big news",,https://twitter.com/dog_rates/status/673213039743795200/photo/1,https://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg
376,673240798075449344,766,1466,2015-12-05 20:41:29 +0000,Twitter for iPhone,"Magical floating dog here, Very calm, Always hangs by the pond, Rather moist, Good listener",,https://twitter.com/dog_rates/status/673240798075449344/photo/1,https://pbs.twimg.com/media/CVfU7KLXAAAAgIa.jpg
377,673270968295534593,390,1099,2015-12-05 22:41:22 +0000,Twitter for iPhone,"This is Mac, His dad's probably a lawyer",,https://twitter.com/dog_rates/status/673270968295534593/photo/1,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg
378,673295268553605120,3346,7782,2015-12-06 00:17:55 +0000,Twitter for iPhone,Meet Eve,,https://twitter.com/dog_rates/status/673295268553605120/photo/1,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg
379,673317986296586240,279,898,2015-12-06 01:48:12 +0000,Twitter for iPhone,"Take a moment and appreciate how these two dogs fell asleep, Simply magnificent",,"https://twitter.com/dog_rates/status/673317986296586240/photo/1,https://twitter.com/dog_rates/status/673317986296586240/photo/1",https://pbs.twimg.com/media/CVgbIobUYAEaeI3.jpg
380,673320132811366400,8398,13992,2015-12-06 01:56:44 +0000,Twitter for iPhone,"This is Frankie, He's wearing blush",,"https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1",https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg
381,673342308415348736,625,1312,2015-12-06 03:24:51 +0000,Twitter for iPhone,"This is Django, He's a skilled assassin pupper",,https://twitter.com/dog_rates/status/673342308415348736/photo/1,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg
382,673343217010679808,281,1008,2015-12-06 03:28:27 +0000,Twitter for iPhone,,,https://twitter.com/dog_rates/status/673343217010679808/photo/1,https://pbs.twimg.com/media/CVgyFSyU4AA9p1e.jpg
383,673345638550134785,1360,2617,2015-12-06 03:38:05 +0000,Twitter for iPhone,"This is Gerald, He's a fluffy lil yellow pup, Always looks like his favorite team just lost on a hail mary",,https://twitter.com/dog_rates/status/673345638550134785/photo/1,https://pbs.twimg.com/media/CVg0SVRWEAAsBrS.jpg
384,673350198937153538,223,760,2015-12-06 03:56:12 +0000,Twitter for iPhone,"This is Bella, She's a Genghis Flopped Canuck, Stuck in trash can",,https://twitter.com/dog_rates/status/673350198937153538/photo/1,https://pbs.twimg.com/media/CVg4bo8WEAANEEE.jpg
385,673352124999274496,571,1712,2015-12-06 04:03:51 +0000,Twitter for iPhone,,,https://twitter.com/dog_rates/status/673352124999274496/photo/1,https://pbs.twimg.com/media/CVg6L2hWIAAYuEb.jpg
386,673355879178194945,622,1543,2015-12-06 04:18:46 +0000,Twitter for iPhone,"This is Koda, She's a boss, Helps shift gears, Can even drive herself, Still no seat belt (reckless af)",,"https://twitter.com/dog_rates/status/673355879178194945/photo/1,https://twitter.com/dog_rates/status/673355879178194945/photo/1,https://twitter.com/dog_rates/status/673355879178194945/photo/1",https://pbs.twimg.com/media/CVg9mTYWIAAu7J6.jpg
387,673359818736984064,706,1506,2015-12-06 04:34:25 +0000,Twitter for iPhone,"This is Steve, He was just relaxing in hot tub when he was intruded upon",,https://twitter.com/dog_rates/status/673359818736984064/photo/1,https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg
388,673363615379013632,328,1057,2015-12-06 04:49:31 +0000,Twitter for iPhone,"This little pupper can't wait for Christmas, He's pretending to be a present, S'cute",,https://twitter.com/dog_rates/status/673363615379013632/photo/1,https://pbs.twimg.com/media/CVhEoq4WcAE8pBm.jpg
389,673576835670777856,592,1427,2015-12-06 18:56:46 +0000,Twitter for iPhone,"Sun burnt dog here, Quite large, Wants to promote peace, Looks unemployed, Ears for days",,https://twitter.com/dog_rates/status/673576835670777856/photo/1,https://pbs.twimg.com/media/CVkGjsxU8AA5OYX.jpg
390,673580926094458881,281,859,2015-12-06 19:13:01 +0000,Twitter for iPhone,When you ask your professor about extra credit on the last day of class,,https://twitter.com/dog_rates/status/673580926094458881/photo/1,https://pbs.twimg.com/media/CVkKRqOXIAEX83-.jpg
391,673583129559498752,391,1235,2015-12-06 19:21:47 +0000,Twitter for iPhone,"This is Sandy, She loves her spot by the tree, Contemplating her true purpose in the universe, Wears socks",,https://twitter.com/dog_rates/status/673583129559498752/photo/1,https://pbs.twimg.com/media/CVkMRUeWsAA9bMh.jpg
392,673612854080196609,769,1647,2015-12-06 21:19:54 +0000,Twitter for iPhone,"This is Jeffri, He's a speckled ice pupper, Very lazy, Enjoys the occasional swim, Rather majestic really",,https://twitter.com/dog_rates/status/673612854080196609/photo/1,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg
393,673636718965334016,392,1161,2015-12-06 22:54:44 +0000,Twitter for iPhone,"This is a Lofted Aphrodisiac Terrier named Kip, Big fan of bed n breakfasts, Fits perfectly",,https://twitter.com/dog_rates/status/673636718965334016/photo/1,https://pbs.twimg.com/media/CVk9ApFWUAA-S1s.jpg
394,673656262056419329,256,741,2015-12-07 00:12:23 +0000,Twitter for iPhone,"This is Albert AKA King Banana Peel, He's a kind ruler of the kitchen, Very jubilant pupper",,https://twitter.com/dog_rates/status/673656262056419329/photo/1,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg
395,673662677122719744,382,1299,2015-12-07 00:37:52 +0000,Twitter for iPhone,This is Kendall,,https://twitter.com/dog_rates/status/673662677122719744/photo/1,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg
396,673680198160809984,492,1423,2015-12-07 01:47:30 +0000,Twitter for iPhone,"This is Shnuggles, I would kill for Shnuggles",,https://twitter.com/dog_rates/status/673680198160809984/photo/1,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg
397,673686845050527744,461,1500,2015-12-07 02:13:55 +0000,Twitter for iPhone,"This is George, He's upset that the 4th of July isn't everyday",,https://twitter.com/dog_rates/status/673686845050527744/photo/1,https://pbs.twimg.com/media/CVlqi_AXIAASlcD.jpg
398,673688752737402881,523,1310,2015-12-07 02:21:29 +0000,Twitter for iPhone,"Meet Larry, He doesn't know how to shoe",,https://twitter.com/dog_rates/status/673688752737402881/photo/1,https://pbs.twimg.com/media/CVlsVs3WIAAja6m.jpg
399,673689733134946305,686,1805,2015-12-07 02:25:23 +0000,Twitter for iPhone,When you're having a blast and remember tomorrow's Monday,,"https://twitter.com/dog_rates/status/673689733134946305/photo/1,https://twitter.com/dog_rates/status/673689733134946305/photo/1",https://pbs.twimg.com/media/CVltNgxWEAA5sCJ.jpg
400,673697980713705472,2078,3941,2015-12-07 02:58:09 +0000,Twitter for iPhone,"This is Pickles, She's a tiny pointy pupper, Average walker, Very skeptical of wet leaf",,"https://twitter.com/dog_rates/status/673697980713705472/photo/1,https://twitter.com/dog_rates/status/673697980713705472/photo/1",https://pbs.twimg.com/media/CVl0vFeWoAAMTfg.jpg
401,673700254269775872,603,1489,2015-12-07 03:07:12 +0000,Twitter for iPhone,"Large blue dog here, Cool shades, Flipping us off w both hands, Obviously a preteen",,https://twitter.com/dog_rates/status/673700254269775872/photo/1,https://pbs.twimg.com/media/CVl2ydUWsAA1jD6.jpg
402,673705679337693185,419,1301,2015-12-07 03:28:45 +0000,Twitter for iPhone,"This is Dot, He found out you only pretended to throw the ball that one time, You don't fuck with Dot",,https://twitter.com/dog_rates/status/673705679337693185/photo/1,https://pbs.twimg.com/media/CVl7u00WcAAufzR.jpg
403,673707060090052608,415,1138,2015-12-07 03:34:14 +0000,Twitter for iPhone,"This is Raymond, He's absolutely terrified of floating tennis ball",,"https://twitter.com/dog_rates/status/673707060090052608/photo/1,https://twitter.com/dog_rates/status/673707060090052608/photo/1",https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg
404,673708611235921920,307,1112,2015-12-07 03:40:24 +0000,Twitter for iPhone,"This is Riley, She's just an adorable football fan",,https://twitter.com/dog_rates/status/673708611235921920/photo/1,https://pbs.twimg.com/media/CVl-Z0dWcAAs7wr.jpg
405,673709992831262724,290,881,2015-12-07 03:45:53 +0000,Twitter for iPhone,"I know a lot of you are studying for finals, Good luck! Here's this, It should help somehow",,https://twitter.com/dog_rates/status/673709992831262724/photo/1,https://pbs.twimg.com/media/CVl_qbjW4AA8Mam.jpg
406,673711475735838725,315,1074,2015-12-07 03:51:47 +0000,Twitter for iPhone,,,https://twitter.com/dog_rates/status/673711475735838725/photo/1,https://pbs.twimg.com/media/CVmA_osW4AArAU1.jpg
407,673715861853720576,2220,3685,2015-12-07 04:09:13 +0000,Twitter for iPhone,"This is a heavily opinionated dog, Loves walls, Nobody knows how the hair works, Always ready for a kiss",,https://twitter.com/dog_rates/status/673715861853720576/photo/1,https://pbs.twimg.com/media/CVmE_fAWIAAlDhU.jpg
408,673887867907739649,265,968,2015-12-07 15:32:42 +0000,Twitter for iPhone,When you're having a great time sleeping and your mom comes in and turns on the lights,,"https://twitter.com/dog_rates/status/673887867907739649/photo/1,https://twitter.com/dog_rates/status/673887867907739649/photo/1",https://pbs.twimg.com/media/CVoha_IU4AAZ7vi.jpg
409,673906403526995968,1727,3314,2015-12-07 16:46:21 +0000,Twitter for iPhone,"Guys I'm getting real tired of this, We only rate dogs, Please don't send in other things like this Bulbasaur",,https://twitter.com/dog_rates/status/673906403526995968/photo/1,https://pbs.twimg.com/media/CVoySqoWUAAWb7N.jpg
410,673919437611909120,387,1211,2015-12-07 17:38:09 +0000,Twitter for iPhone,"This is Obie, He is on guard watching for evildoers from the comfort of his pumpkin, Very brave pupper",,https://twitter.com/dog_rates/status/673919437611909120/photo/1,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg
411,673956914389192708,1026,2026,2015-12-07 20:07:04 +0000,Twitter for iPhone,"This is one esteemed pupper, Just graduated college",,https://twitter.com/dog_rates/status/673956914389192708/photo/1,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg
412,674008982932058114,373,1243,2015-12-07 23:33:58 +0000,Twitter for iPhone,"This pup is sad bc he didn't get to be the toy car, Also he has shitty money management skills",,https://twitter.com/dog_rates/status/674008982932058114/photo/1,https://pbs.twimg.com/media/CVqPkVoU4AAkXA7.jpg
413,674014384960745472,689,1630,2015-12-07 23:55:26 +0000,Twitter for iPhone,"Say hello to Aiden, His eyes are magical, Loves his little Guy Fieri friend, Sneaky tongue slip",,https://twitter.com/dog_rates/status/674014384960745472/photo/1,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg
